g,g
i,i
b,b
k,k
b,b
i,i
g,g
c,c
e,e
c,c
k,k
c,c
h,h
d,d
j,j
h,h
i,i
h,h
j,j
e,e
b,a
k,k
i,i
k,k
h,h
g,g
h,g
b,b
c,c
c,c
i,i
c,c
k,k
j,j
a,a
k,k
j,j
j,j
e,e
k,k
g,g
i,i
g,g
i,i
g,g
d,d
j,j
c,c
f,f
f,f
f,f
b,b
g,g
g,g
b,b
c,c
f,f
f,f
g,g
a,a
h,h
b,g
f,f
f,f
i,i
a,a
e,e
b,b
a,a
c,c
j,j
b,b
e,e
a,a
a,a
i,i
j,j
a,a
c,c
b,b
a,a
a,a
e,e
x,x
b,b
e,e
f,f
j,j
i,i
d,d
f,f
g,g
x,x
a,a
c,c
k,k
k,k
f,f
b,b
f,f
x,x
i,i
f,f
i,i
e,e
d,d
d,d
i,i
h,h
d,d
h,h
b,b
b,b
c,c
k,k
d,d
k,k
k,k
c,c
b,b
k,k
f,f
f,f
d,d
k,k
a,a
d,d
i,i
j,j
f,f
k,k
b,b
k,k
j,j
g,g
c,c
c,c
b,b
b,b
h,h
f,f
a,a
d,d
e,e
j,j
d,d
k,k
i,i
a,a
d,d
i,i
h,h
i,i
k,k
b,b
j,j
k,k
e,e
k,k
f,f
b,b
f,f
c,c
i,i
k,k
i,i
g,g
g,g
a,a
c,c
c,c
j,j
h,h
e,e
f,e
d,d
g,g
b,b
h,h
b,b
b,b
e,e
j,j
d,d
b,g
b,b
h,h
g,g
h,h
i,i
e,e
k,k
k,k
h,h
a,a
c,c
d,d
b,b
e,e
k,k
g,g
k,k
j,j
j,j
x,x
c,c
i,i
k,k
c,c
b,b
f,f
e,e
k,k
g,g
b,b
b,b
e,e
g,g
d,d
g,g
d,d
k,k
h,h
d,c
d,d
x,x
d,d
i,i
f,f
j,j
h,c
f,f
k,k
b,b
d,d
f,f
e,e
x,x
x,x
d,d
k,k
h,h
i,i
a,a
f,f
f,f
k,k
c,c
c,c
c,c
b,b
j,j
j,j
k,k
i,i
c,c
k,k
f,f
c,c
f,f
a,a
k,k
c,c
j,j
c,c
j,j
b,b
c,c
k,k
e,e
k,k
h,i
h,h
f,f
c,c
c,c
i,i
k,k
f,f
f,f
j,j
e,e
a,a
f,f
j,j
b,b
h,h
e,e
f,f
e,e
h,h
x,x
a,a
k,k
j,j
b,b
d,d
d,d
e,e
c,c
d,d
a,a
g,g
a,a
h,h
i,i
h,h
j,j
a,a
e,e
k,k
e,e
a,a
g,g
a,a
e,e
i,i
k,k
j,j
k,k
e,e
x,e
e,e
k,k
b,g
d,d
c,c
f,f
e,e
j,j
k,k
i,i
f,f
d,d
j,j
j,j
h,h
d,d
e,e
e,e
i,i
c,c
c,c
c,c
j,j
i,i
i,i
b,g
j,j
e,e
g,g
j,j
d,d
a,a
d,d
e,e
d,d
e,e
i,i
d,d
h,h
b,b
i,i
d,d
f,f
e,e
a,a
i,i
d,d
i,i
h,h
f,f
c,c
x,x
c,c
d,d
e,e
e,e
c,c
a,a
f,f
a,a
e,e
e,e
e,e
a,a
h,h
i,i
i,i
g,g
f,f
a,a
j,j
d,d
j,a
g,g
e,e
h,h
b,b
b,a
b,b
i,i
b,b
d,d
b,b
k,k
d,d
g,g
k,k
b,b
c,c
e,e
c,c
k,k
c,c
d,d
b,b
i,i
f,f
i,i
f,e
k,k
k,k
h,h
h,h
k,k
a,a
e,e
a,a
j,j
f,f
i,i
k,k
i,i
b,b
k,k
c,c
c,c
e,e
i,i
c,c
d,d
k,k
k,k
j,j
e,e
h,h
b,b
i,i
a,a
k,k
a,a
a,a
k,i
j,j
j,j
f,f
k,k
b,b
d,d
j,j
g,g
f,f
i,i
b,b
e,e
j,j
k,k
d,d
d,d
b,b
a,a
a,a
g,g
h,h
f,f
i,i
g,g
j,j
x,x
d,d
h,h
k,k
c,c
d,d
f,f
b,b
k,k
a,a
k,k
i,i
d,d
j,j
c,c
b,b
j,j
j,j
h,h
d,d
j,j
e,e
j,j
a,a
j,j
e,e
c,c
i,i
x,x
a,a
a,a
k,k
j,j
a,a
c,c
i,i
e,e
a,a
f,f
b,b
j,a
a,a
b,b
a,a
i,i
b,b
g,g
h,h
h,g
i,i
g,g
c,c
c,c
f,f
g,g
g,g
c,c
k,k
i,i
c,c
x,x
h,h
c,c
g,g
e,e
a,a
h,h
g,g
g,g
a,a
j,j
d,d
c,c
a,a
k,k
h,h
b,b
f,f
j,j
d,d
c,c
g,g
x,x
j,j
d,d
a,a
x,x
d,d
b,b
j,j
e,e
f,f
c,c
d,d
k,k
h,h
d,d
g,g
g,g
d,d
k,k
j,j
k,k
g,g
e,e
a,g
i,i
g,g
g,g
f,f
k,k
d,d
e,e
b,b
d,d
i,i
k,k
c,c
e,e
d,d
i,i
i,i
h,g
b,b
j,j
h,h
f,f
d,d
c,c
d,d
c,c
a,a
i,i
e,e
c,c
a,a
b,b
k,k
e,e
f,e
j,j
f,f
d,d
k,k
f,f
c,c
c,c
d,d
g,g
a,a
c,c
b,a
e,e
d,d
b,b
x,x
b,b
j,j
k,k
g,g
f,f
j,j
i,i
i,i
d,d
d,d
i,i
d,d
e,e
h,h
h,h
k,k
e,e
a,a
h,h
k,k
h,h
i,i
h,h
k,k
k,k
k,k
k,k
i,i
j,j
j,j
a,a
b,b
a,a
x,x
i,i
e,e
a,a
c,c
c,c
i,i
f,f
e,e
a,a
b,b
k,k
a,b
j,j
b,b
k,k
h,h
a,a
e,e
i,i
k,k
i,i
d,d
f,f
h,h
i,i
d,d
j,j
k,k
f,f
d,d
d,d
b,b
h,h
i,i
e,e
x,x
b,a
b,g
e,e
i,i
e,e
i,i
a,a
d,d
j,j
g,g
k,k
e,e
a,a
f,f
i,i
d,d
b,b
h,h
a,a
g,g
e,e
x,x
g,g
c,c
b,b
a,a
h,h
h,h
c,c
i,i
h,h
j,k
k,k
k,k
b,b
b,b
a,a
f,f
f,f
j,j
a,a
f,f
i,i
h,g
g,g
b,b
f,f
c,c
i,i
g,g
h,h
h,h
b,b
g,g
b,b
a,a
e,e
c,c
d,d
f,f
j,j
e,e
b,b
i,f
i,i
i,i
c,c
j,j
h,h
h,h
d,d
h,h
c,c
f,f
h,h
j,j
f,e
e,e
b,b
c,c
x,x
f,f
a,a
b,g
g,g
c,c
c,c
h,h
g,g
c,c
h,h
d,d
b,b
b,b
d,d
j,j
b,b
i,i
d,d
b,a
k,k
g,g
k,k
k,k
f,f
h,h
c,c
h,h
f,f
b,b
c,c
f,f
i,i
h,h
b,g
i,i
g,g
f,f
i,i
f,f
g,g
a,a
j,j
i,i
f,f
g,g
g,g
f,f
h,h
a,a
c,c
j,j
e,e
k,k
h,h
g,g
g,g
c,c
f,f
b,b
c,c
h,h
k,k
h,h
g,g
e,e
i,i
i,i
i,i
c,c
f,f
c,c
k,k
i,i
c,c
a,a
j,j
b,b
k,k
h,h
e,e
e,e
h,h
j,j
g,g
i,i
h,h
h,h
c,c
g,g
h,h
g,g
c,c
e,e
h,h
e,e
j,j
c,c
d,d
h,h
d,d
f,f
f,f
f,f
g,g
h,h
e,e
f,f
e,e
f,f
c,c
f,e
f,f
c,c
k,k
b,b
g,g
g,g
g,g
a,a
b,b
i,i
b,b
a,a
f,f
i,i
x,x
f,f
k,k
c,c
g,g
x,x
c,c
f,f
a,a
a,a
h,h
k,k
j,j
k,k
a,a
k,k
j,j
b,b
e,e
i,i
a,a
c,c
j,j
b,b
e,e
i,i
c,c
g,g
h,h
e,e
b,b
c,c
i,i
i,i
a,a
d,d
b,b
f,f
e,e
h,h
e,e
j,j
c,c
d,d
f,f
e,e
h,j
e,e
g,g
e,e
j,j
a,a
d,d
a,a
i,i
k,k
b,b
x,x
d,d
e,e
h,h
a,a
c,c
c,c
b,b
b,b
h,h
h,h
b,g
h,h
f,f
d,d
a,a
e,e
a,a
g,g
b,b
c,c
j,j
b,a
a,a
b,b
e,e
c,c
g,g
e,e
i,i
e,e
k,k
a,a
f,f
f,f
f,f
e,e
e,e
h,h
g,g
i,i
b,b
g,g
x,x
e,e
e,e
a,a
g,g
a,a
h,h
j,j
a,a
h,h
a,a
c,c
a,a
i,i
j,j
g,g
h,h
j,j
j,k
i,i
c,c
g,g
c,c
a,a
b,b
k,k
c,c
j,j
g,g
c,c
h,h
h,i
g,g
a,a
h,h
e,e
x,x
g,g
b,b
a,a
b,b
a,a
j,j
b,b
d,d
i,i
f,f
b,b
d,d
h,h
c,c
e,e
a,a
g,g
a,a
i,i
b,g
k,k
k,k
h,h
d,d
h,h
b,b
g,g
g,g
f,f
c,c
h,h
g,g
e,e
c,c
i,i
k,k
c,c
e,e
f,f
c,c
b,b
a,g
f,e
j,j
f,f
j,j
h,h
h,h
e,e
e,e
b,g
k,k
f,f
g,g
a,a
c,c
d,d
k,k
j,j
d,d
j,j
g,g
j,j
i,i
a,a
g,g
k,k
f,f
f,f
c,c
f,f
a,a
i,i
d,d
h,h
i,i
e,e
j,j
i,i
x,x
e,e
e,e
b,g
j,j
h,h
g,g
c,c
b,b
d,d
a,a
j,k
j,j
a,a
h,h
e,e
a,k
d,d
f,f
d,d
d,d
c,c
c,c
g,g
e,e
f,f
j,j
e,e
x,x
h,h
g,g
f,f
j,j
h,h
k,k
i,i
g,g
x,x
f,f
d,d
c,c
g,g
b,b
g,g
g,g
b,a
i,i
i,i
j,j
i,i
i,i
d,d
i,i
c,c
i,i
a,a
d,d
j,j
i,i
b,g
j,j
e,e
i,i
a,a
b,b
j,j
d,d
k,k
a,a
k,x
k,k
i,i
e,e
i,i
a,a
j,j
d,d
h,h
f,f
h,h
k,k
g,g
h,h
b,a
f,f
j,a
c,c
h,h
d,d
k,k
i,i
c,c
i,i
a,a
h,h
j,j
f,f
j,j
f,f
b,a
i,i
f,f
e,e
d,d
a,a
b,b
b,b
e,e
d,d
d,d
e,e
h,h
a,a
h,h
b,b
b,b
j,j
b,b
c,c
g,g
h,h
k,k
h,h
b,b
b,b
k,k
d,d
g,g
j,j
b,b
h,h
e,e
k,k
j,j
f,f
h,h
a,a
b,b
h,h
k,k
i,i
a,a
b,b
j,j
i,i
e,e
a,a
h,h
h,h
c,c
b,b
d,d
k,k
e,e
d,d
g,g
a,a
f,f
d,d
h,h
e,g
j,j
d,d
k,k
h,h
h,g
k,k
d,d
h,h
d,d
e,e
f,f
c,c
b,b
b,b
k,k
i,i
d,d
a,g
e,e
k,k
d,d
x,x
h,h
i,i
j,j
e,e
i,i
c,c
f,f
c,c
g,g
j,j
c,c
b,b
x,x
c,c
d,d
c,c
h,h
h,h
h,g
d,d
f,f
f,f
d,d
g,g
i,i
j,j
c,c
i,i
a,a
j,j
c,c
k,k
h,h
k,k
f,f
f,f
a,a
g,g
c,c
a,a
c,c
f,f
h,h
h,h
a,a
g,g
f,f
f,f
j,j
e,e
e,e
c,c
i,i
h,g
g,g
d,d
b,g
b,b
h,h
j,j
c,c
c,c
a,a
i,i
a,a
c,c
g,g
c,c
j,j
f,f
i,i
c,c
k,k
d,d
b,b
x,x
b,g
f,f
a,a
c,c
b,b
h,h
e,e
f,f
f,f
f,f
f,f
g,g
j,j
x,x
c,c
x,x
g,g
b,b
j,j
e,e
b,b
d,d
b,b
b,b
k,k
a,a
k,k
g,g
g,g
h,h
a,a
e,e
f,f
e,e
k,k
c,c
b,b
h,h
d,d
h,h
c,c
a,a
g,g
h,h
k,k
f,f
a,a
e,e
h,h
h,e
e,e
c,c
k,k
d,d
a,a
h,h
e,e
h,h
c,c
g,g
g,g
h,h
h,h
e,e
b,b
k,k
d,d
h,h
g,g
i,i
c,c
j,j
e,e
i,i
h,h
e,e
c,c
j,j
g,g
e,e
a,a
h,h
b,b
b,b
e,e
x,x
j,j
a,a
g,g
d,d
a,a
h,h
h,h
j,j
d,d
b,b
i,i
i,i
d,d
a,a
h,h
e,e
i,i
e,e
k,k
d,d
h,h
c,c
d,d
j,j
d,d
j,j
b,b
j,j
c,c
f,f
g,g
g,g
j,j
e,e
i,i
g,g
d,d
i,i
g,g
d,d
c,c
d,d
b,b
f,f
c,c
a,a
h,g
b,b
g,g
j,a
j,j
i,i
h,i
j,j
d,d
f,f
i,i
f,f
h,h
f,f
f,f
e,e
g,g
g,g
k,k
a,a
i,i
c,c
k,k
k,k
d,d
h,h
b,b
a,a
g,g
h,h
d,d
c,c
j,j
i,i
a,a
g,g
f,f
f,f
j,j
h,g
h,h
f,f
b,b
f,f
k,k
g,g
b,b
j,j
e,e
a,a
a,a
f,f
h,h
c,c
d,d
c,c
d,d
a,a
e,e
a,a
b,b
g,g
h,h
i,i
j,j
h,h
a,a
k,k
d,d
d,d
i,i
k,k
i,i
d,d
g,g
k,k
e,e
b,b
h,h
e,e
x,x
c,c
c,c
c,c
i,i
k,k
g,g
a,g
g,g
h,h
k,k
d,d
h,h
b,a
e,e
e,e
g,g
j,j
i,i
a,a
f,f
h,h
i,i
b,b
b,a
x,x
k,k
j,j
h,h
e,e
b,b
d,d
i,i
h,h
j,j
i,i
f,f
j,j
a,a
g,g
i,i
j,j
j,j
a,a
f,f
i,i
j,j
c,c
b,b
f,f
i,i
a,a
h,h
a,a
a,a
d,d
i,i
h,h
i,i
a,a
x,x
k,k
j,j
e,e
i,i
a,a
a,a
d,d
j,j
g,g
c,c
i,i
k,k
c,c
f,f
d,d
e,e
x,x
h,h
h,h
d,d
i,i
a,a
i,i
k,k
c,c
g,g
k,k
i,i
b,b
c,c
a,a
j,j
c,c
k,k
j,j
j,j
e,e
i,i
j,j
c,c
e,e
i,i
e,e
f,f
j,j
e,e
j,i
d,d
i,i
f,f
c,c
k,k
d,d
g,g
a,a
k,k
g,g
f,f
e,e
g,g
d,d
e,e
b,b
e,e
h,h
f,f
g,g
k,k
g,g
g,g
f,f
g,g
f,f
g,g
a,a
g,g
h,h
h,h
b,b
j,j
i,i
h,h
b,b
d,d
g,g
c,c
g,g
f,f
a,a
x,x
h,h
g,g
d,d
a,a
g,g
h,i
d,d
h,h
i,i
b,b
i,i
c,c
k,k
e,e
g,g
d,d
e,f
e,e
g,g
d,d
k,k
b,b
e,e
i,i
c,c
c,c
h,h
c,c
g,g
d,d
j,j
h,h
k,k
g,g
d,d
h,h
f,f
b,b
j,j
c,c
a,d
b,g
f,e
j,j
i,i
c,c
i,i
e,e
j,j
g,g
g,g
c,c
b,b
f,f
b,b
j,j
f,f
e,e
d,d
k,k
h,h
j,j
c,c
j,j
h,g
c,c
f,f
b,b
d,d
h,h
j,j
a,a
a,a
i,i
h,h
e,e
f,e
k,k
d,d
k,k
k,k
b,b
i,i
c,c
b,b
x,x
f,f
d,d
i,i
b,b
f,f
f,f
j,j
h,h
d,d
d,d
i,i
g,g
b,b
k,k
k,k
d,d
j,j
i,i
i,i
h,h
i,i
g,g
i,i
c,c
j,j
g,g
h,h
b,b
g,g
h,h
g,g
e,e
j,j
d,d
i,i
i,i
h,h
e,e
f,f
g,g
d,d
j,j
i,i
e,e
f,f
h,h
d,d
k,k
b,b
e,e
g,g
c,c
k,k
i,i
c,c
k,k
d,d
k,k
h,h
a,a
k,k
a,a
a,a
d,d
a,a
e,e
b,b
f,f
k,k
c,c
e,e
h,h
e,e
b,b
k,k
e,e
h,h
c,c
k,k
i,i
e,e
c,c
f,e
a,a
f,f
h,h
i,i
c,c
e,e
c,c
a,a
f,f
x,x
e,e
d,d
f,f
e,e
h,h
a,a
d,d
h,h
b,g
j,j
h,h
x,x
g,g
i,i
b,b
g,g
e,e
e,e
f,f
b,b
i,i
e,e
f,f
g,g
g,g
d,d
d,d
x,x
b,b
k,k
x,x
e,e
i,i
k,k
g,g
j,j
d,d
g,g
c,c
g,g
g,g
e,e
d,d
i,i
e,e
a,a
k,k
k,k
j,j
h,j
d,d
