g,g
i,i
b,b
k,k
b,b
i,i
g,g
c,c
e,e
c,c
k,k
c,c
h,h
d,d
j,h
h,h
i,i
h,h
j,j
e,e
b,b
k,k
i,i
k,k
h,h
g,g
h,d
b,a
c,c
c,c
i,i
c,c
k,k
j,j
a,a
k,k
j,f
j,j
e,f
k,k
g,g
i,i
g,g
i,i
g,g
d,c
j,j
c,c
f,e
f,f
f,f
b,b
g,g
g,g
b,b
c,c
f,e
f,f
g,g
a,a
h,h
b,a
f,f
f,f
i,i
a,a
e,e
b,b
a,a
c,c
j,j
b,b
e,e
a,b
a,a
i,i
j,j
a,i
c,c
b,b
a,a
a,a
e,e
x,x
b,b
e,f
f,f
j,i
i,i
d,f
f,f
g,f
x,x
a,a
c,c
k,i
k,k
f,f
b,b
f,f
x,x
i,i
f,f
i,i
e,e
d,d
d,d
i,i
h,h
d,d
h,h
b,b
b,h
c,c
k,c
d,d
k,i
k,f
c,c
b,b
k,k
f,i
f,e
d,d
k,k
a,a
d,d
i,h
j,j
f,f
k,k
b,a
k,j
j,j
g,g
c,c
c,k
b,b
b,b
h,h
f,f
a,a
d,c
e,f
j,j
d,d
k,k
i,i
a,a
d,d
i,i
h,h
i,i
k,k
b,a
j,j
k,k
e,h
k,k
f,h
b,b
f,f
c,c
i,i
k,k
i,i
g,g
g,g
a,f
c,c
c,c
j,j
h,h
e,f
f,f
d,e
g,g
b,b
h,h
b,b
b,b
e,e
j,h
d,d
b,b
b,b
h,h
g,g
h,h
i,i
e,e
k,k
k,d
h,h
a,a
c,c
d,d
b,b
e,e
k,k
g,g
k,k
j,k
j,j
x,x
c,c
i,i
k,k
c,c
b,b
f,f
e,e
k,k
g,g
b,a
b,b
e,e
g,g
d,i
g,g
d,d
k,k
h,h
d,c
d,d
x,x
d,d
i,k
f,e
j,j
h,h
f,f
k,k
b,b
d,d
f,f
e,e
x,x
x,x
d,d
k,k
h,h
i,i
a,a
f,f
f,f
k,i
c,c
c,c
c,c
b,b
j,f
j,j
k,i
i,k
c,c
k,k
f,f
c,c
f,e
a,a
k,k
c,c
j,j
c,c
j,j
b,a
c,c
k,k
e,e
k,k
h,h
h,h
f,f
c,c
c,i
i,d
k,k
f,f
f,f
j,f
e,e
a,h
f,f
j,j
b,b
h,h
e,e
f,f
e,e
h,h
x,x
a,a
k,k
j,j
b,b
d,d
d,d
e,e
c,c
d,d
a,a
g,g
a,k
h,h
i,i
h,f
j,j
a,a
e,g
k,i
e,e
a,e
g,g
a,b
e,e
i,i
k,i
j,h
k,k
e,e
x,c
e,e
k,k
b,a
d,d
c,c
f,f
e,f
j,j
k,k
i,i
f,f
d,d
j,j
j,j
h,h
d,d
e,f
e,e
i,i
c,c
c,c
c,c
j,j
i,i
i,i
b,k
j,j
e,e
g,g
j,k
d,d
a,a
d,d
e,e
d,k
e,f
i,i
d,d
h,h
b,b
i,i
d,d
f,f
e,e
a,b
i,h
d,d
i,i
h,h
f,f
c,c
x,x
c,d
d,d
e,i
e,e
c,c
a,a
f,f
a,a
e,g
e,e
e,e
a,a
h,h
i,i
i,i
g,g
f,f
a,a
j,h
d,d
j,h
g,g
e,f
h,h
b,b
b,a
b,b
i,i
b,b
d,d
b,b
k,k
d,g
g,d
k,k
b,b
c,c
e,d
c,c
k,k
c,c
d,e
b,b
i,i
f,f
i,h
f,f
k,k
k,k
h,h
h,h
k,k
a,a
e,e
a,a
j,j
f,f
i,i
k,i
i,i
b,a
k,j
c,c
c,d
e,f
i,i
c,d
d,d
k,k
k,k
j,j
e,e
h,h
b,b
i,i
a,a
k,k
a,a
a,a
k,h
j,j
j,e
f,f
k,i
b,b
d,d
j,a
g,g
f,f
i,i
b,b
e,e
j,h
k,j
d,d
d,d
b,b
a,a
a,a
g,g
h,h
f,f
i,e
g,g
j,j
x,b
d,d
h,h
k,k
c,c
d,d
f,f
b,b
k,k
a,a
k,k
i,h
d,d
j,j
c,c
b,b
j,j
j,k
h,h
d,d
j,j
e,e
j,j
a,i
j,k
e,e
c,e
i,i
x,x
a,a
a,a
k,k
j,i
a,c
c,c
i,i
e,e
a,a
f,f
b,b
j,j
a,f
b,b
a,a
i,i
b,b
g,g
h,h
h,j
i,i
g,g
c,c
c,c
f,e
g,g
g,g
c,c
k,k
i,i
c,c
x,x
h,h
c,c
g,h
e,e
a,b
h,h
g,e
g,g
a,a
j,j
d,d
c,c
a,a
k,k
h,h
b,b
f,f
j,k
d,d
c,g
g,g
x,x
j,j
d,d
a,a
x,x
d,d
b,b
j,g
e,e
f,f
c,c
d,c
k,i
h,h
d,d
g,g
g,g
d,d
k,k
j,j
k,i
g,g
e,f
a,h
i,i
g,f
g,g
f,f
k,k
d,d
e,e
b,b
d,d
i,i
k,k
c,c
e,e
d,d
i,i
i,i
h,h
b,a
j,k
h,h
f,f
d,d
c,k
d,d
c,c
a,a
i,h
e,c
c,c
a,b
b,b
k,k
e,e
f,f
j,j
f,f
d,c
k,k
f,f
c,c
c,c
d,c
g,g
a,a
c,c
b,b
e,e
d,d
b,b
x,h
b,b
j,j
k,k
g,g
f,f
j,j
i,i
i,i
d,d
d,d
i,i
d,d
e,e
h,h
h,h
k,k
e,e
a,a
h,h
k,k
h,h
i,i
h,h
k,k
k,k
k,k
k,i
i,i
j,h
j,j
a,a
b,b
a,a
x,c
i,i
e,e
a,a
c,c
c,c
i,f
f,e
e,e
a,a
b,b
k,k
a,a
j,j
b,b
k,k
h,h
a,a
e,e
i,i
k,i
i,i
d,d
f,f
h,h
i,f
d,d
j,j
k,k
f,f
d,d
d,c
b,b
h,h
i,i
e,e
x,x
b,b
b,b
e,e
i,d
e,e
i,i
a,a
d,d
j,h
g,g
k,k
e,e
a,b
f,f
i,i
d,d
b,b
h,h
a,a
g,g
e,e
x,x
g,g
c,c
b,b
a,h
h,h
h,h
c,c
i,i
h,h
j,j
k,h
k,k
b,b
b,a
a,a
f,f
f,f
j,j
a,b
f,f
i,i
h,d
g,g
b,b
f,f
c,c
i,k
g,g
h,h
h,h
b,b
g,g
b,b
a,a
e,f
c,c
d,d
f,f
j,j
e,e
b,b
i,i
i,i
i,i
c,c
j,j
h,h
h,h
d,d
h,h
c,c
f,f
h,h
j,j
f,f
e,e
b,b
c,c
x,x
f,f
a,a
b,b
g,g
c,c
c,c
h,h
g,g
c,c
h,h
d,d
b,b
b,b
d,d
j,j
b,b
i,i
d,d
b,b
k,k
g,g
k,k
k,k
f,f
h,h
c,c
h,h
f,f
b,b
c,c
f,f
i,i
h,h
b,b
i,i
g,g
f,h
i,f
f,f
g,g
a,a
j,h
i,i
f,f
g,g
g,h
f,f
h,h
a,a
c,c
j,j
e,f
k,k
h,h
g,g
g,g
c,c
f,f
b,b
c,c
h,h
k,k
h,h
g,g
e,f
i,i
i,h
i,i
c,e
f,f
c,c
k,k
i,i
c,c
a,a
j,j
b,b
k,k
h,j
e,f
e,e
h,g
j,j
g,g
i,i
h,h
h,h
c,c
g,k
h,h
g,g
c,c
e,e
h,h
e,e
j,f
c,c
d,d
h,h
d,d
f,f
f,f
f,f
g,g
h,h
e,e
f,f
e,e
f,f
c,i
f,f
f,f
c,c
k,k
b,b
g,g
g,g
g,g
a,h
b,b
i,e
b,b
a,a
f,f
i,i
x,x
f,f
k,k
c,c
g,g
x,x
c,c
f,f
a,a
a,a
h,h
k,k
j,k
k,i
a,a
k,k
j,h
b,b
e,e
i,i
a,a
c,c
j,j
b,b
e,e
i,i
c,c
g,g
h,h
e,d
b,a
c,c
i,i
i,i
a,a
d,d
b,b
f,f
e,e
h,h
e,e
j,j
c,c
d,d
f,f
e,e
h,h
e,e
g,g
e,e
j,j
a,a
d,c
a,a
i,i
k,i
b,h
x,x
d,d
e,e
h,h
a,a
c,c
c,c
b,b
b,b
h,h
h,k
b,b
h,h
f,f
d,d
a,b
e,e
a,a
g,b
b,b
c,c
j,j
b,b
a,a
b,b
e,e
c,c
g,g
e,e
i,i
e,e
k,k
a,a
f,f
f,f
f,e
e,f
e,e
h,h
g,g
i,i
b,a
g,g
x,x
e,f
e,d
a,a
g,g
a,h
h,h
j,j
a,a
h,h
a,a
c,d
a,a
i,i
j,j
g,g
h,h
j,d
j,j
i,i
c,c
g,g
c,c
a,a
b,b
k,k
c,c
j,j
g,g
c,c
h,h
h,h
g,g
a,a
h,h
e,e
x,x
g,g
b,b
a,a
b,b
a,a
j,j
b,a
d,d
i,i
f,g
b,b
d,d
h,h
c,c
e,e
a,b
g,g
a,a
i,i
b,f
k,k
k,k
h,h
d,d
h,h
b,b
g,g
g,g
f,f
c,c
h,g
g,g
e,e
c,c
i,i
k,k
c,d
e,e
f,f
c,c
b,b
a,a
f,f
j,j
f,f
j,j
h,h
h,h
e,e
e,e
b,a
k,i
f,f
g,g
a,a
c,d
d,d
k,k
j,j
d,d
j,j
g,g
j,h
i,c
a,h
g,g
k,i
f,f
f,f
c,c
f,f
a,a
i,i
d,d
h,h
i,i
e,e
j,j
i,i
x,x
e,e
e,e
b,b
j,j
h,h
g,g
c,c
b,b
d,c
a,a
j,j
j,j
a,a
h,h
e,e
a,a
d,d
f,f
d,d
d,d
c,f
c,c
g,g
e,d
f,f
j,e
e,e
x,x
h,h
g,g
f,e
j,j
h,h
k,k
i,i
g,g
x,x
f,f
d,d
c,d
g,g
b,b
g,g
g,g
b,b
i,i
i,i
j,j
i,g
i,i
d,d
i,f
c,c
i,i
a,a
d,d
j,h
i,i
b,b
j,k
e,e
i,i
a,a
b,b
j,j
d,d
k,k
a,a
k,i
k,k
i,i
e,e
i,i
a,a
j,j
d,d
h,h
f,f
h,g
k,k
g,g
h,h
b,a
f,e
j,j
c,c
h,h
d,d
k,k
i,i
c,i
i,i
a,d
h,h
j,j
f,f
j,j
f,h
b,b
i,i
f,f
e,e
d,d
a,a
b,b
b,b
e,e
d,f
d,d
e,e
h,i
a,a
h,h
b,b
b,b
j,k
b,b
c,c
g,g
h,h
k,k
h,i
b,b
b,b
k,k
d,d
g,g
j,j
b,b
h,h
e,e
k,k
j,j
f,f
h,h
a,a
b,b
h,h
k,k
i,k
a,a
b,b
j,j
i,i
e,e
a,a
h,h
h,h
c,c
b,b
d,d
k,k
e,e
d,d
g,g
a,a
f,f
d,d
h,h
e,f
j,j
d,d
k,k
h,h
h,h
k,k
d,c
h,h
d,d
e,e
f,f
c,c
b,b
b,a
k,k
i,i
d,d
a,a
e,e
k,f
d,d
x,x
h,h
i,i
j,j
e,f
i,i
c,c
f,f
c,c
g,g
j,h
c,c
b,b
x,h
c,g
d,c
c,c
h,h
h,h
h,c
d,c
f,f
f,d
d,d
g,g
i,i
j,j
c,c
i,i
a,a
j,j
c,c
k,k
h,h
k,k
f,f
f,f
a,a
g,g
c,d
a,a
c,c
f,f
h,h
h,h
a,a
g,g
f,f
f,f
j,j
e,e
e,e
c,c
i,i
h,h
g,g
d,d
b,f
b,b
h,h
j,j
c,c
c,c
a,a
i,i
a,f
c,c
g,g
c,c
j,j
f,f
i,i
c,c
k,k
d,d
b,b
x,x
b,h
f,f
a,a
c,c
b,b
h,h
e,e
f,f
f,f
f,f
f,f
g,g
j,j
x,x
c,c
x,x
g,g
b,b
j,j
e,e
b,b
d,c
b,b
b,b
k,k
a,c
k,k
g,g
g,g
h,h
a,a
e,e
f,f
e,f
k,k
c,c
b,b
h,h
d,f
h,h
c,c
a,a
g,g
h,h
k,k
f,f
a,a
e,e
h,h
h,j
e,e
c,c
k,k
d,d
a,a
h,i
e,e
h,h
c,c
g,g
g,g
h,h
h,h
e,e
b,b
k,j
d,d
h,h
g,g
i,h
c,c
j,k
e,e
i,i
h,h
e,e
c,c
j,j
g,g
e,f
a,a
h,h
b,b
b,a
e,e
x,x
j,j
a,a
g,g
d,d
a,h
h,h
h,h
j,j
d,d
b,b
i,i
i,i
d,d
a,a
h,h
e,f
i,i
e,e
k,k
d,d
h,h
c,c
d,d
j,j
d,d
j,j
b,b
j,h
c,c
f,f
g,g
g,g
j,h
e,e
i,i
g,g
d,f
i,i
g,g
d,d
c,c
d,d
b,b
f,f
c,c
a,a
h,h
b,b
g,g
j,j
j,j
i,i
h,h
j,b
d,d
f,e
i,i
f,f
h,i
f,f
f,f
e,e
g,g
g,g
k,k
a,a
i,i
c,c
k,h
k,i
d,d
h,h
b,b
a,a
g,g
h,h
d,c
c,c
j,j
i,i
a,i
g,g
f,f
f,f
j,j
h,h
h,h
f,f
b,a
f,f
k,j
g,g
b,b
j,h
e,f
a,a
a,a
f,f
h,h
c,k
d,d
c,c
d,d
a,b
e,e
a,a
b,b
g,g
h,h
i,i
j,j
h,h
a,a
k,c
d,d
d,d
i,h
k,k
i,i
d,d
g,g
k,k
e,e
b,a
h,h
e,e
x,g
c,d
c,c
c,c
i,i
k,k
g,g
a,a
g,g
h,h
k,k
d,d
h,h
b,a
e,e
e,e
g,g
j,j
i,i
a,a
f,f
h,h
i,i
b,b
b,b
x,x
k,k
j,k
h,h
e,f
b,b
d,d
i,i
h,h
j,j
i,i
f,f
j,k
a,a
g,i
i,c
j,j
j,j
a,a
f,f
i,i
j,j
c,c
b,b
f,f
i,i
a,a
h,h
a,a
a,a
d,d
i,i
h,h
i,i
a,a
x,x
k,k
j,j
e,e
i,i
a,a
a,a
d,d
j,j
g,g
c,c
i,i
k,k
c,e
f,h
d,d
e,e
x,x
h,i
h,h
d,d
i,i
a,a
i,i
k,k
c,c
g,g
k,k
i,f
b,b
c,c
a,a
j,j
c,c
k,k
j,j
j,j
e,e
i,i
j,j
c,c
e,e
i,e
e,e
f,f
j,f
e,e
j,i
d,d
i,d
f,f
c,c
k,k
d,d
g,g
a,a
k,k
g,g
f,f
e,e
g,g
d,d
e,f
b,b
e,e
h,h
f,f
g,g
k,k
g,g
g,g
f,f
g,g
f,f
g,g
a,a
g,g
h,h
h,h
b,h
j,j
i,i
h,h
b,b
d,d
g,g
c,c
g,g
f,f
a,a
x,e
h,h
g,g
d,d
a,a
g,g
h,h
d,d
h,h
i,i
b,b
i,i
c,c
k,k
e,e
g,g
d,d
e,e
e,e
g,k
d,d
k,k
b,b
e,e
i,i
c,c
c,c
h,h
c,c
g,f
d,d
j,j
h,h
k,k
g,g
d,d
h,h
f,f
b,b
j,j
c,c
a,e
b,b
f,f
j,j
i,i
c,k
i,i
e,f
j,j
g,g
g,g
c,c
b,b
f,f
b,a
j,j
f,f
e,f
d,d
k,k
h,i
j,j
c,c
j,j
h,i
c,c
f,f
b,b
d,d
h,h
j,j
a,a
a,a
i,i
h,h
e,e
f,f
k,k
d,d
k,i
k,k
b,b
i,i
c,c
b,k
x,k
f,f
d,d
i,h
b,b
f,f
f,e
j,j
h,h
d,c
d,d
i,i
g,g
b,f
k,k
k,i
d,c
j,j
i,i
i,i
h,h
i,i
g,g
i,i
c,c
j,j
g,g
h,h
b,f
g,g
h,h
g,g
e,e
j,h
d,d
i,i
i,e
h,h
e,e
f,f
g,g
d,d
j,j
i,i
e,f
f,f
h,h
d,e
k,k
b,b
e,e
g,g
c,c
k,i
i,e
c,c
k,k
d,c
k,k
h,h
a,b
k,k
a,a
a,a
d,d
a,a
e,e
b,b
f,f
k,k
c,c
e,e
h,h
e,e
b,a
k,k
e,e
h,h
c,c
k,k
i,i
e,e
c,c
f,f
a,a
f,f
h,h
i,i
c,c
e,e
c,c
a,a
f,f
x,x
e,e
d,d
f,f
e,f
h,h
a,k
d,d
h,h
b,b
j,j
h,h
x,x
g,g
i,i
b,b
g,g
e,e
e,f
f,f
b,b
i,i
e,e
f,f
g,g
g,g
d,d
d,d
x,x
b,a
k,k
x,x
e,e
i,i
k,k
g,g
j,j
d,d
g,g
c,c
g,g
g,g
e,c
d,d
i,i
e,e
a,b
k,h
k,k
j,j
h,j
d,d
